Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Vanuatu,VUT,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,8.169977243944953,6.086726970910588,5.860922354107764,6.6247129130429006,6.341999642695105,6.068081723603616,5.058089480534797,4.7524774814204225,4.862317321947595,4.499296118261241,6.738407141742292,6.006913477884599,7.753083352313999,2.457980916481188,13.60917865697565,5.69304402413276,2.9662185303208535,3.589596396468341,4.965442574124611,7.145585384799831,1.5602349499982038,1.2705044593321728,1.3507012316283973,1.2906577486141935,1.1356843342287217,1.073442882457627,1.50768571790169,1.9391851017772264,1.7546425661184897,2.826174781899984,2.9466926665343234,3.126729693355927,5.374416663877658,5.219763262962597,6.072732441333819,9.76896535274604,12.590074487000862,16.240618960749554,13.973626522099744,21.026050083455523,18.750960220077648,12.99152261439454,12.969912981797712
Vanuatu,VUT,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,9354780.197,7145181.656,8468008.041,8735109.329,8022562.027,8462800.026,8009553.908999999,7319442.749,8211442.947,9058620.453,14089256.29,12043372.15,18119056.7,6128563.70547035,35570316.31,15528985.02,7780195.75224119,9620368.63397477,13506730.1383787,18430385.563685,4097122.9251204,3995373.32551246,4930017.20673884,5097613.24600868,4989726.63837341,5543183.07223854,8906629.69882102,11492043.7226794,11768615.4379827,21765886.4921385,22036537.5309313,23710130.9121372,41582775.9460642,39654028.9776485,48844418.7853362,85971123.5421464,115164924.987933,152097662.591902,127079100.133247,199830319.803686,197828510.730493,144967341.399687,145000000.0
Vanuatu,VUT,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,,,,,,,,,,,,,,,,,,,,,,,8315360.02915418,5635636.2700152295,6855054.00506912,6891424.99474209,6881869.10310578,6713026.45536014,7021032.37073911,6476548.79286586,6888202.17112422,6967350.99610812,6813022.7737863595,4943892.32374012,5758934.22292726,6128563.705470351,,,6220048.768828969,7489794.99753065,10964396.1119342,15811721.588344,57510.5352149323,65582.147070837,71594.3185088468,73242.9626663472,72315.5100146466,1215877.85850226,79408.0039245634,75367.3705415885,112966.51560488199,113628.927206487,151321.372843722,222305.162511478,1677833.22279072,600474.516664884,2501550.21835526,816873.831611723,1338529.19621412,1076827.89570348,6995140.90702068,4688739.33758327,8551750.56875883,,
Vanuatu,VUT,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,,,,,,,,,,,,,,,,,,,,,,,24779772.8868794,17168563.3511535,20836931.3188757,20966871.8016931,20937851.0657506,24614631.2557834,26278745.5934784,20415347.962296,25010013.0341591,31099597.5293939,23278673.8546354,22539182.3763096,23239319.4341998,23809293.8796245,22388787.5984652,21773570.9828596,15550121.9220724,18724487.4938266,27410990.2798356,39529303.9708599,5918040.5576571105,4821332.092260281,5265480.56380106,7393651.66387353,10057221.224600801,6653374.98659264,5442320.2887160005,4573027.29843087,25622092.6743894,14609863.176239701,19997980.348905697,25200981.2937025,34122454.9311653,62659156.903966,52717442.0035087,36868635.8657763,102401026.45499,146863973.121747,169294062.387686,222848872.060631,143700525.54057902,,
Vanuatu,VUT,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,4.100325050334762,3.825127670372161,6.2584703892724916,6.05486080673344,4.997974430473852,5.147962681228093,3.508191897370494,1.5948155103688744,9.244712464376615,6.8288496420024725,5.953115757977711,7.763653729151732,12.652854010758913,12.651510030148053,12.952107976265639,12.745404225414775,12.451173140833625,12.523285011714988,11.08375787118614,7.771212919629374,5.001126083479653,7.4466913055129345,6.980397683649349,5.3932717652807955,5.727303547769436,5.435894163054698,3.3551652765825355,9.888736207761637,6.614194964145644,6.380803674660411,5.423495773132707,9.409300361515513,7.935784736134643,8.075064802265109,7.8305239446740575,1.7146015060308994,4.083407493149852,5.4926363799270215,4.343273886677436,4.1087046851439215,5.643187386166919,4.525841593274151,4.530281025414254,1.0137123515655315,0.8306186466899399,2.58164239501493
Vanuatu,VUT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,10000.0,40000.0,2799999.9,1790000.0,3250000.0,10100000.0,2350000.0,4919999.9,4889999.9,4635500.0,7121000.0,6932931.42430729,5867099.90253371,7437905.97206159,4625776.26727185,2017424.64118443,12893061.8352693,10813576.8563531,9168584.20456194,13111196.8709722,25474518.484233,26452893.6172552,25967921.3059155,29786175.5550177,31044914.6654407,32732115.6063049,30233300.3604651,20383379.4203026,13403366.6167586,20256089.6407318,18004322.0771219,14162544.8083713,18010732.3935714,19840843.5043493,13251642.4085469,43447011.6286544,34155234.6761075,37694497.4912752,32140846.4295061,63109398.8219535,61117730.8986634,60388540.2101009,59379212.8028741,13266163.5152466,31021245.7737035,44178569.3949991,38222690.1627779,37583468.4179765,52849932.2026135,41158955.8450913,43055519.3446168,10694983.2150241,9268550.0,28862040.0
Vanuatu,VUT,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,,,,,,,,,,,,,,,,,,,,,,,57.60044956448452,58.093477686823356,56.15385489584618,49.55920714104681,46.85573366214555,38.89256260805367,44.34462803503314,56.38276049919574,64.08286784028769,52.59150198669684,55.23713928809034,56.11188104734603,51.84442111433478,55.5921374652163,59.85172591532039,60.59263356532535,52.96440035448485,43.571020848777955,43.22696237023596,38.669307668288695,57.8565362913324,57.75254454062876,61.305619402500525,61.5536046277848,63.390475364275865,63.83540322046702,72.41238537383735,76.69100753991698,78.4570159465788,78.7906087340833,79.97964168773896,81.4308029037774,79.99520670985227,80.57581872049285,78.22889567792092,81.71324226377257,77.51264832015615,82.00167601732804,63.54348754512268,7.893165301530702,49.75808893900872,,
Vanuatu,VUT,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,,,,,,,,,,,,,,,,,,,,,,,15.959539196403515,12.067599683126467,16.170798700657933,17.297803860054216,13.964241676942029,12.506022129806782,11.19523324093005,9.685949048878433,9.680802815030498,10.920746385891631,10.92844519176985,12.752321718624751,12.962588322430872,13.587772055653987,10.6711951400122,9.72088174613177,20.456110136614733,21.397563300422643,22.779941107492746,22.62660891792607,24.32159619815776,23.83768643422833,19.961390201989463,18.71661424967482,16.51645978866996,17.428330068523405,11.75099641087028,11.977271580548472,11.396163512442085,11.67620057758046,10.739283354702163,9.610733982050167,14.229546062912679,13.296980542406878,15.518860499024973,12.355094292716293,16.509873174812924,11.261958538714529,17.73471197411526,36.22530783753345,30.887122959632197,,
Vanuatu,VUT,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,53259880.98673248,62535435.32477612,83749046.90720232,83562927.01679501,80216197.5319549,81020001.7506172,78734123.6613019,77451206.7039823,105822625.8535943,105832758.4770994,105330553.7821022,101266012.6952035,113187516.92417479,123001971.0044568,138762462.527789,138518711.1548297,168716711.0399477,161459487.8121558,175736088.9563993,156381759.57177368,136270576.7934183,161705748.49720532,187567901.69905323,204609790.5339493,215331170.1030497,255747586.0864096,313676625.39087313,330935053.555235,362955699.239684,392981735.4480018,393689013.4444489,424549488.5853018,432175074.6036273,349142059.8355897,410167981.710412,474774891.2153587,523406895.06097007,494086334.82554996,266060725.96006998,289099310.2836485,361742765.078266,,
Vanuatu,VUT,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180788.775036616,265347.37864493,240131.670258124,34220.2070322525,263819.30319860904,179059.913804354,172723.71793561,128451.36800297399,227034.237048923,155805.04747017098,147515.57812062098,437292.41468519496,718450.634200647,496636.36122176104,532789.8689509169,490383.85994009295,469006.987041757,,
Vanuatu,VUT,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,,,,,,,,,,,,,36992957.9296996,38110990.275978,42425516.6992681,38162634.2469322,30581895.028048202,36148194.140138105,39968032.5503496,40287786.1112808,60168751.4589706,66092633.2103392,69931409.028885,68883935.1864064,78137370.0823971,81648563.91800891,92745875.10531801,87790665.4562092,113954065.58283299,114798993.342685,129805584.17424001,119260335.249763,93612335.3450164,110662612.87906,122279568.324895,138846659.76090202,145818570.165276,185935335.078168,233559374.073787,248254016.06976998,276699115.290542,283198473.793769,301763161.191674,352408797.33270204,315916502.516929,257723729.86386803,296161326.71906,316008634.56869805,329043966.847117,278868880.94431204,86781764.7638988,28194273.8322627,78474764.62223089,,
Vanuatu,VUT,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,,,,,,,,,,,,,,,,,,,,,,,10674843.437426701,17923336.0658877,32541427.5567093,18667530.0207811,8814448.78274508,13733166.2814661,15387337.8180998,13739050.9828739,13731603.2610571,14856832.774215,17795587.5083139,17429651.8169486,25105977.4806165,28279003.2573096,30197048.7779181,35320103.8292138,33784739.2463361,25658442.174193498,27191147.5060247,19888957.847037498,20199876.8657673,26836551.718528,38142840.1941265,38113245.1119587,37694911.8508133,33547266.472426,41879497.0480725,55235400.8802541,48764329.4422969,67318471.2733517,54716277.2812901,38530333.584096804,63376967.7726891,38847651.893536404,50175752.1065882,60531903.9532004,63025478.7449883,46519424.772909604,46161284.758643396,53885596.458319806,73612031.6815377,,
Vanuatu,VUT,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.301729452707007,6.390134917789913,6.137017262249805,6.678638059535364,7.334573093042941,7.912591897665537,9.663443321347907,10.312326517014611,10.38894047083442,9.259083942507356,8.128360561649895,5.104992434694011,3.790199951192915,4.3863123908324395,4.811785183970732,3.0638165422633987,2.4792971204739613,1.7688570806239454,1.0905941362872795,0.9808847674760643,1.2638639074654887,0.5421507278458304,1.543505516477759,4.808165215869105,1.349030728067362,,
Vanuatu,VUT,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,47667801.3671263,56034326.3418657,74966944.25597739,56830164.2677133,39396343.8107932,49881360.4216042,55355370.3684494,54026837.0941548,73900354.7200278,80949465.9845542,87726996.5371989,86313587.0033551,103243347.563014,109927567.175318,122942923.883236,123110769.28542301,147738804.829169,140457435.516878,156996731.68026498,139149293.09680098,113812212.210784,137499164.597588,160422408.51902202,176959904.87285998,183513482.016089,219482601.550594,275438871.12186,303489416.950024,325463444.732839,350516945.06712,356479438.472964,390939130.916798,379293470.289617,296571381.757404,346337078.825647,376540538.521898,392069445.59210503,325388305.71722096,132943049.522542,82079870.29058251,152086796.303769,,
Vanuatu,VUT,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,5592079.61960618,6501108.98291042,8782102.65122493,26732762.7490817,40819853.7211617,31138641.329013,23378753.292852502,23424369.6098275,31922271.1335665,24883292.4925452,17603557.2449033,14952425.691848401,9944169.36116079,13074403.8291388,15819538.644553,15407941.8694067,20977906.2107787,21002052.2952778,18739357.2761343,17232466.4749727,22458364.5826343,24206583.8996173,27145493.1800312,27649885.6610893,31817688.0869607,36264984.5358156,38237754.2690131,27445636.605211,37492254.506845,42464790.3808818,37209574.9714849,33610357.6685038,52881604.3140103,52570678.0781857,63830902.884765,98234352.6934607,131337449.468865,168698029.108329,133117676.43752798,207019439.99306598,209655968.774497,,
Vanuatu,VUT,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,,,,,,,,,,,,,,,,,,,,,,,26.440011239112142,29.83892263005018,27.67534640349581,33.142988998899284,39.1800246609124,48.601415262139426,44.46013872403684,33.93129045192575,26.2363293446819,36.48775162741158,33.83441552013965,31.135797234029344,35.19299056323432,30.820090479129764,29.47707894466738,29.6864846885428,22.2777600561937,28.641280933009533,27.85607926002146,32.025445354250145,10.4872944174669,10.497177127477512,9.069547074162147,9.417454605525545,9.704124376219477,9.477182768502276,7.708257653642731,6.226728444840449,6.3566205897862655,5.146878297503817,4.4692897735880495,5.894646571909078,3.29595010676102,4.358343656476251,5.161649686766715,4.950778676035009,4.713614597565406,5.937526871655628,16.69445064179272,48.77082124918495,15.69008179532897,,
Vanuatu,VUT,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.362654011697856,4.47061909125489,2.270411481949839,3.334830934643533,1.948711241763186,1.293791804605703,1.8462906966238628,2.1028541847064575,1.9879404306351993,2.0345814678011074,2.487954223975087,2.1309447577781344,1.810475025652323,1.2756903370265282,2.2096008620786844,1.0538167865508934,0.5362380524204082,0.5098750565927035,1.645895968789059,2.8301480853735494,3.3315878129064105,3.033328921148062,2.5476221965280015,2.493936537818518,8.173431305889988,23.572023455863896,8.217911257174597,,
Vanuatu,VUT,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4046181.6409664396,3924786.250225,2587226.18914129,3828352.34265123,2529536.0112397904,1542980.44360672,1728355.83836737,2327073.38583282,2430844.97713678,2824948.40815617,3627899.27576706,3962179.2757054297,4228534.1376758,3166952.49428234,6113946.03682391,2984393.05609467,1618168.89849649,1796844.55483778,5199656.979665521,7293963.20629556,9866874.66751414,9585581.30569741,8382797.135733391,6954812.91447582,7093047.929016311,6645960.84095146,6448986.51593158,,
Vanuatu,VUT,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,10000.0,,320000.0,370000.0,490000.0,520000.0,700000.0,810000.0,1300000.0,1350000.0,6040000.0,2010000.0,14450000.0,2280000.0,2600000.0,22350000.0,24700000.0,17170000.0,15990000.0,15880000.0,12900000.0,12180000.0,15520000.0,15400000.0,17070000.0,17760000.0,21950000.0,22990000.0,25210000.0,23120000.0,27640000.0,21470000.0,18090000.0,20030000.0,22080000.0,24060000.0,20620000.0,19730000.0,19570000.0,26670000.0,29050000.0,27960000.0,35960000.0,39920000.0,31540000.0,25280000.0,45070000.0,38380000.0,53866965.0,40785340.0,34768988.0,41347257.0,27901052.0,34676600.0,30283974.0,24065204.0,20237110.0,35436340.0,35285259.0,10931754.0,
Vanuatu,VUT,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,150000.0,260000.0,410000.0,510000.0,640000.0,580000.0,1850000.0,1650000.0,1740000.0,2400000.0,2230000.0,2590000.0,3860000.0,5890000.0,9420000.0,8960000.0,15290000.0,11690000.0,15610000.0,14550000.0,19660000.0,13810000.0,9800000.0,10790000.0,10250000.0,8450000.0,7690000.0,31170000.0,19220000.0,15280000.0,21890000.0,16410000.0,9970000.0,10640000.0,13220000.0,22520000.0,12680000.0,7309120.0,7153487.0,7663487.0,12024367.0,8553912.0,8083912.0,7321579.0,11053246.0,13703349.0,15025682.0,19239182.0,62859182.0,76935454.0,65170000.0,56785454.0,52019822.0,53719809.0,67541381.0,120392219.0,71837518.0,53740308.0,66116071.00000001,73672981.0,130718200.0,125891524.0,80660609.0,153100702.0,
Vanuatu,VUT,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,,,,,,,,,,,,,,,,,,,,,,,18917444.0663258,15598636.104506401,14960147.2698861,10479364.1692414,8163970.744232341,17788517.287098903,16973344.2602322,8065733.58147759,15187224.5712461,17252895.1444855,19310695.2813992,24939435.8498833,29085771.2730513,30954927.8748695,7805327.62592709,8221254.063111709,11608196.8788201,7594181.964902899,10722001.5974464,11795043.7150326,7773826.44509985,7411272.54883665,12763346.1721178,20102682.348819,33737020.152925,29957653.2006778,17005384.327028997,30367188.0238255,20728099.2891657,24042029.762709,22563448.9845027,21013933.0773077,31739670.678399,83878726.2649067,48423666.5895926,49168052.4147622,39749451.6943793,41916982.686266996,75895150.17291419,60382485.3823744,53400350.4336647,,
Vanuatu,VUT,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,,,,,,,,,,,,,,,,,,,,,,,23740352.8832352,15518127.0149348,22437458.8827783,18947278.9094132,19655749.4246241,33187683.432911698,28097813.2740404,16518014.997490901,24514410.614551898,34046263.0509537,26136341.3709597,25211717.8349617,23780207.8488685,23246936.9962079,-548058.470748716,2769817.5989243803,-504203.88726947893,8106246.325792929,8051370.02430576,17623414.7092135,10665232.220051698,7190944.15000015,14432661.0875521,19910527.7882222,25266306.525064897,22999676.872068398,37537509.841251895,24844399.2986186,22294310.6926594,12546023.8170032,17181243.063311398,20745866.2873597,21124036.9644681,51011731.3729894,39231908.969506696,14542027.453045,67717173.95355059,119409310.49766,152558491.60198,197643242.97964,119165897.003871,,
Vanuatu,VUT,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,,,,,,,,,,,,,,,,,,,,,,,2914264.50843123,976839.7005610791,-6167937.11302979,-258790.916358465,4783823.19192519,-1103465.09085603,-4672050.361163121,7766888.9461733,4687593.00836245,-3049100.04091701,752297.18494403,3446657.96322296,-6118627.5001597,5296847.95164107,-5301290.32943899,-2161551.01823826,-6888805.79425194,-23190189.9017061,-18766507.9110527,-10268426.4080658,-18177895.8701796,-11239858.509363601,-4990866.420500809,-11332100.0131986,12882170.4983691,-13159636.4032991,-52499912.499257,91179.5922253653,6045553.77022231,12634534.6677404,5412328.37181172,10043031.1998089,12282487.920880299,75458611.12403029,33418271.4021974,81591961.91793561,48577377.4529847,102730343.621042,73469800.6531873,86537085.90219201,11714868.9649049,,
Vanuatu,VUT,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3453502.81514223,1006907.83559519,-688547.435160941,4325779.531805,334395.206571158,-2106542.95110007,-896254.238365618,1388764.27054923,795111.2889624729,-1677209.8206543,-3545556.16275067,869768.172951572,1587070.8667945801,-6711063.5445341,195764.891731345,17516875.6914007,,,,,2494159.18778671,,662926.3111268759,155281.187312306,186290.530016156,,
Vanuatu,VUT,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,,,,,,,,,,,,,,,,,,,,,,,-6932931.4243072895,-5867099.90253371,-7437905.97206159,-4625776.26727185,-2017424.64118443,-12893061.8352693,-10813576.8563531,-9168584.20456194,-13111196.870972201,-25474518.484233,-26452893.6172552,-25967921.3059155,-29786175.5550177,-31044914.6654407,-32732115.606304903,-30233300.360465102,-20383379.4203026,-13403366.6167586,-20256089.6407318,-18004322.0771219,-13594329.0391725,-17337620.9214851,-19079988.4975528,-12482591.3005502,-42715316.301424995,-33521395.0270834,-37208624.3000095,-32090449.590922803,-62140006.9285598,-60321226.7933445,-59999936.5571562,-58996716.6168957,-12324992.0285305,-29733139.602779202,-42884853.116562195,-36901871.930766,-36255050.336180404,-51496551.787323,-39693810.3731565,-42838587.6707917,-9205106.97957686,,
Vanuatu,VUT,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,,,,,,,,,,,,,,,,,,,,,,,4635813.21625345,3693354.48409926,3115802.85984455,-5564255.496441229,-4591055.14138701,-13887068.693540901,-16435905.5690377,-12552763.3587939,-18113011.2912419,21194292.3786684,-29180800.9858602,-21076772.9453182,-1916476.55489531,-32499891.366079,-7431252.749104669,25524943.4962927,-26135078.8535197,-52169542.117411904,-34115204.0241955,-20071530.500342898,-21472597.9887012,-21901508.2777109,-24495566.7256562,-16639273.8050677,-3937750.8440901903,-4925625.4613077,101828242.336294,-37378776.351393096,-127938009.326644,-63153912.552879,-17261581.84154,-136972016.619578,-30097422.9798233,74517419.60408041,-65215591.202944696,45682700.997563995,-39663443.2076143,-41800828.538656704,26999271.4933431,-12431184.641589701,14399995.6694467,,
